Date,Close,High,Low,Open,Volume,MA_20,MA_50,MA_200,Signal,Position,Volume_MA,High_Volume,Price_Change,Volume_Signal
2023-05-03,165.56106567382812,168.9919233057137,165.27434367702065,167.58794352434566,65136000,163.61576156616212,157.12709045410156,149.21856815338134,1,0.0,51627825.0,False,-0.006467269269995635,Normal
2023-05-04,163.9197998046875,165.15569918374248,162.45649916415186,163.02995828643287,81235400,163.71611785888672,157.4608822631836,149.29508861541748,1,0.0,53114010.0,True,-0.009913356515680372,Normal
2023-05-05,171.61203002929688,172.33379095243657,168.8337158986843,169.05123536921852,113453200,164.156591796875,157.9388293457031,149.40003108978271,1,0.0,56517165.0,True,0.04692679123434007,Bullish
2023-05-08,171.5428009033203,171.88885869773142,170.168481660933,170.53430297922057,55962800,164.72362213134767,158.4685852050781,149.49325984954834,1,0.0,56929460.0,False,-0.0004034048543376523,Normal
2023-05-09,169.83236694335938,171.58238974232736,169.66428642470126,171.0979268022727,45326900,165.26593551635742,158.9402053833008,149.58413707733155,1,0.0,56813595.0,False,-0.009970887445897025,Normal
2023-05-10,171.60214233398438,172.06684167430913,169.96086445482297,171.06824047843108,53724500,165.93134307861328,159.45730590820312,149.68947315216064,1,0.0,56993165.0,False,0.010420719103651388,Normal
2023-05-11,171.7899932861328,172.62051394942262,170.22781484613878,171.88887125937896,49514700,166.33622360229492,160.01968994140626,149.80239192962645,1,0.0,56046620.0,False,0.001094688851744241,Normal
2023-05-12,170.8593292236328,172.3345492571858,169.3048853057611,171.89890853860956,45533100,166.71187286376954,160.55159545898437,149.8851173019409,1,0.0,55853950.0,False,-0.005417452115210719,Normal
2023-05-15,170.3642578125,171.49295625881442,169.7701996375863,171.44344889298378,37266700,167.0617805480957,160.9723550415039,149.96261135101318,1,0.0,55641475.0,False,-0.0028975380705423825,Normal
2023-05-16,170.3642578125,171.42364292514614,170.09693012303617,170.28504904867637,42110300,167.3503875732422,161.33774597167968,150.01471294403075,1,0.0,55250840.0,False,0.0,Normal
2023-05-17,170.97813415527344,171.2157453771671,168.7306323338431,170.00785308163907,57951600,167.61234130859376,161.75951110839844,150.07480480194093,1,0.0,55762410.0,False,0.0036033165093176667,Normal
2023-05-18,173.31471252441406,173.50283145007626,170.86919670585942,171.28503138533677,65496700,168.03957290649413,162.20289459228516,150.15396114349366,1,0.0,56414425.0,False,0.013665948459927968,Normal
2023-05-19,173.42364501953125,174.64144781679403,173.20582466782196,174.64144781679403,55809500,168.5528305053711,162.69354217529298,150.20354526519776,1,0.0,56288035.0,False,0.0006285242235384292,Normal
2023-05-22,172.47312927246094,172.97808324363118,171.73056412194157,172.2553089530398,43570900,169.00323867797852,163.20650817871095,150.24995151519775,1,0.0,56369100.0,False,-0.00548088899275101,Normal
2023-05-23,169.8593292236328,171.66129487805824,169.58210606257185,171.4137731194303,50747300,169.40007553100585,163.62824249267578,150.28442218780518,1,0.0,56470760.0,False,-0.015154824753594087,Normal
2023-05-24,170.1365509033203,170.71080319124064,168.82964388505917,169.393985633902,45143500,169.8112693786621,164.01359954833984,150.3226443862915,1,0.0,56452995.0,False,0.001632066257146958,Normal
2023-05-25,171.27516174316406,172.17612946392208,169.9880455752579,170.70090944955888,56058300,170.0495147705078,164.41381958007813,150.3663133621216,1,0.0,56010795.0,False,0.006692335267162841,Normal
2023-05-26,173.6909637451172,174.02760482348145,171.39396964747598,171.60189457506775,54835000,170.34576797485352,164.8058004760742,150.40077266693115,1,0.0,55988750.0,False,0.014104800587348088,Normal
2023-05-30,175.54241943359375,177.21566879798618,174.81966018947244,175.20579349606086,55964400,170.73904266357422,165.25161895751953,150.44818531036378,1,0.0,56163325.0,False,0.010659481924422343,Normal
2023-05-31,175.49290466308594,177.57209321550437,175.0077566388477,175.57211342872856,99625300,171.1817497253418,165.64898864746092,150.47756061553955,1,0.0,58723305.0,True,-0.0002820672670889035,Normal
2023-06-01,178.3047637939453,178.33446519527467,175.17608525533697,175.9384564736909,68901800,171.81893463134764,166.06541961669922,150.5156238937378,1,0.0,58911595.0,False,0.01602263713315155,Normal
2023-06-02,179.15621948242188,179.97799341291704,177.48297022337377,179.2354282464183,61996900,172.58075561523438,166.52755187988282,150.55873287200927,1,0.0,57949670.0,False,0.004775282894070809,Normal
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500,172.890145111084,166.94080505371093,150.58756946563722,1,0.0,58374335.0,True,-0.007571043528666888,Normal
2023-06-06,177.43348693847656,178.33445457100666,175.6711182885981,178.18594757320713,64848400,173.1846794128418,167.32062896728516,150.6165456008911,1,0.0,58818615.0,False,-0.002060367709726396,Normal
2023-06-07,176.05726623535156,179.41366034455214,175.56222276728346,176.67111530134713,61944600,173.4959243774414,167.71188385009765,150.6516009902954,1,0.0,59649500.0,False,-0.007756262512060075,Normal
2023-06-08,178.78001403808594,179.04732664647344,175.70084291207064,176.1364684949153,50214900,173.85481796264648,168.17005126953126,150.71973514556885,1,0.0,59474020.0,False,0.015465125984034378,Normal
2023-06-09,179.16616821289062,180.423567952115,178.83943765707895,179.70080859942686,48900000,174.22362670898437,168.57424621582032,150.79147556304932,1,0.0,59443285.0,False,0.0021599403987204724,Normal
2023-06-12,181.96807861328125,182.0670933538608,179.17604119777275,179.473070311983,54274900,174.7790641784668,169.0030383300781,150.87574726104737,1,0.0,59880375.0,False,0.015638613184277617,Normal
2023-06-13,181.49282836914065,182.32449774459167,180.631457595104,180.98788948565831,54929100,175.33549270629882,169.37209838867187,150.94532299041748,1,0.0,60763495.0,False,-0.002611723153655987,Normal
2023-06-14,182.12649536132807,182.56213604593384,180.21563475820471,181.5522431050323,57462900,175.92360458374023,169.72871826171874,151.04965473175048,1,0.0,61531125.0,False,0.0034914161506072183,Normal
2023-06-15,184.1660919189453,184.6710459974865,181.95820196536687,182.136425495302,65433200,176.58300247192383,170.13680786132812,151.17522304534913,1,0.0,61905205.0,False,0.01119879100276333,Normal
2023-06-16,183.0868682861328,185.13635542691415,182.4433178422068,184.878923163322,101256200,177.07161026000978,170.56029174804686,151.307566947937,1,0.0,63693180.0,True,-0.005860056113301759,Normal
2023-06-20,183.1759796142578,184.2551858622496,182.58193651385488,182.58193651385488,49799100,177.5592269897461,170.96776031494142,151.44868450164796,1,0.0,63392660.0,False,0.0004867161089114891,Normal
2023-06-21,182.1364288330078,183.5720521007454,180.7799992383261,183.0670980129508,49515700,178.04239196777343,171.4064450073242,151.5809577560425,1,0.0,63689900.0,False,-0.005675147928451918,Normal
2023-06-22,185.1462554931641,185.1957628610581,181.84926421078356,181.9185775473408,51245300,178.80673828125,171.92964813232422,151.73887523651123,1,0.0,63714800.0,False,0.016525121742207105,Normal
2023-06-23,184.8294219970703,185.70070333532985,183.17597862652977,183.71063403229,53117000,179.5413818359375,172.46035675048827,151.90151607513428,1,0.0,64113475.0,False,-0.0017112606206906023,Normal
2023-06-26,183.4334259033203,186.1858666024825,183.39381396241689,184.9779592329188,48088700,180.1492950439453,172.8551776123047,152.05013011932374,1,0.0,63714995.0,False,-0.007552888921397605,Normal
2023-06-27,186.19577026367188,186.5225008066865,183.8294627923201,184.04728315432985,50730800,180.77453536987304,173.3121661376953,152.21994770050048,1,0.0,63509785.0,False,0.015059111210229847,Normal
2023-06-28,187.3739776611328,188.01752821246563,185.74034004157735,186.06705547946467,51216800,181.36611328125,173.79232360839845,152.38131633758545,1,0.0,63272405.0,False,0.006327788197296291,Normal
2023-06-29,187.7105865478516,188.18583917474905,187.06703605511277,187.2056476277424,46347300,181.97699737548828,174.25469299316407,152.51450496673584,1,0.0,60608505.0,False,0.0017964548275082315,Normal
2023-06-30,192.04718017578125,192.5521191164762,189.3640377084909,189.7303801784341,85213200,182.66411819458008,174.78085540771485,152.71663501739502,1,0.0,61424075.0,False,0.023102552219792738,Normal
2023-07-03,190.55213928222656,191.9580609253223,189.85906633761323,191.85904618822676,31458200,183.23391418457032,175.29649658203124,152.90404582977294,1,0.0,59897140.0,False,-0.007784758371282896,Normal
2023-07-05,189.43333435058597,191.06697174397888,188.73036598215447,189.67096065277283,46920300,183.81558990478516,175.82199340820313,153.10035068511962,1,0.0,56145830.0,False,-0.005871384786625411,Normal
2023-07-06,189.90858459472656,190.11650951153769,187.32445692665848,187.9581120008289,45094300,184.43934478759766,176.3508657836914,153.30726123809814,1,0.0,55158125.0,False,0.0025087994453028006,Normal
2023-07-07,188.78977966308597,190.7600582083635,188.35415407859097,189.51255404191053,46815000,185.0759704589844,176.8882095336914,153.48995044708252,1,0.0,54401645.0,False,-0.005891281502772405,Normal
2023-07-10,186.7403106689453,188.106635570632,185.185866819052,187.3838611793616,59922200,185.47398529052734,177.3847622680664,153.6504666519165,1,0.0,54887010.0,False,-0.010855825976375022,Normal
2023-07-11,186.21556091308597,187.4234682366511,184.7502364135668,187.28485666382537,46638100,185.82645492553712,177.77886840820312,153.82402996063232,1,0.0,54773915.0,False,-0.002810050781106521,Normal
2023-07-12,187.8888092041016,189.7996698114742,186.6016931169576,187.79968989475896,60750200,186.12249145507812,178.1813265991211,154.01078884124755,1,0.0,55097680.0,False,0.008985544939483336,Normal
2023-07-13,188.6511688232422,189.29473443261008,187.89870814797317,188.6115719908716,41342300,186.48040847778321,178.60081146240233,154.21274280548096,1,0.0,54418340.0,False,0.004057504129010958,Normal
2023-07-14,188.79969787597656,189.28483085110776,187.750208043004,188.34425119556795,41616200,186.81406860351564,179.0440301513672,154.413763923645,1,0.0,53626005.0,False,0.0007873211370004185,Normal
2023-07-17,192.0669860839844,192.3937166128677,189.90858852856573,189.9976927343897,50520200,187.20911331176757,179.57414855957032,154.62624286651612,1,0.0,52880355.0,False,0.01730557964215662,Normal
2023-07-18,191.80953979492188,192.40359800546008,190.5125283130256,191.433317028607,48288200,187.64524688720704,180.131943359375,154.84689609527587,1,0.0,50231955.0,False,-0.0013403984428117521,Normal
2023-07-19,193.16598510742188,196.2649472303636,190.7402598040341,191.18581105243047,80507300,188.14474716186524,180.5630224609375,155.11060077667236,1,0.0,51767365.0,True,0.007071834455941506,Normal
2023-07-20,191.21551513671875,194.52240222913116,190.59175546623808,193.15607727761312,59581200,188.59870147705078,180.95647674560547,155.38564464569092,1,0.0,52270640.0,False,-0.010097378012067892,Normal
2023-07-21,190.0372772216797,193.03723924459555,189.3343088930551,192.1758684976772,71951700,188.84325256347657,181.36057495117188,155.6338536453247,1,0.0,53305960.0,False,-0.0061618321828991185,Normal
2023-07-24,190.83924865722656,192.9778399722658,190.34420521064493,191.49270963252084,45377800,189.14374389648438,181.7453170776367,155.86808589935302,1,0.0,52919000.0,False,0.004220074331055423,Normal
2023-07-25,191.70065307617188,192.51253172271785,191.0075951507849,191.41353447405788,37283200,189.55710525512694,182.1435302734375,156.10514675140382,1,0.0,52378725.0,False,0.004513769704116433,Normal
2023-07-26,192.5718994140625,193.7005978603117,191.40360413966724,191.75012548540772,47471900,189.87591171264648,182.5777816772461,156.3513438796997,1,0.0,52215780.0,False,0.004544827176694355,Normal
2023-07-27,191.3046112060547,195.24515323301043,190.6412547294524,194.07685782549476,47460200,190.07244338989258,182.99658874511718,156.61751941680907,1,0.0,52027950.0,False,-0.006580857393336137,Normal
2023-07-28,193.88873291015625,194.68080550669023,192.21548351570436,192.7402284005584,48291400,190.3813507080078,183.4670782470703,156.89498935699464,1,0.0,52125155.0,False,0.013507890310695103,Normal
2023-07-31,194.50259399414065,194.54220593555127,193.3243880114047,194.1164606567971,38824100,190.50412139892578,183.93756744384766,157.18262477874757,1,0.0,49805700.0,False,0.0031660482523698796,Normal
2023-08-01,193.6708984375,194.7797909272219,193.34416794873687,194.29465801673211,35175100,190.66005935668946,184.34469116210937,157.46925556182862,1,0.0,49991545.0,False,-0.004276012671922014,Normal
2023-08-02,190.67095947265625,193.2451766513384,189.94820018063527,193.10656507331345,50389300,190.72194061279296,184.68963745117188,157.71797206878662,1,0.0,50164995.0,False,-0.01548987994090334,Normal
2023-08-03,189.27490234375,190.46300354878645,188.79966488324072,189.67094615044647,61235200,190.69025650024415,185.02567291259766,157.98242572784423,1,0.0,50972040.0,False,-0.007321813100261143,Normal
2023-08-04,180.18592834472656,185.5224963676216,180.11661500704574,183.6809340478131,115956800,190.26006393432618,185.23220489501952,158.181575050354,1,0.0,54429130.0,True,-0.04801996401253761,Bearish
2023-08-07,177.07705688476562,181.31462781819695,175.5919264611557,180.32454086912367,97576100,189.7769012451172,185.37101501464844,158.35857677459717,1,0.0,56311825.0,True,-0.017253686170282556,Normal
2023-08-08,178.01763916015625,178.48298124186843,175.81964489133262,177.9087289898081,67823000,189.36700515747071,185.50586456298828,158.53973926544188,1,0.0,57371070.0,False,0.00531171170301703,Normal
2023-08-09,176.42359924316406,179.13642786663587,175.2552887650224,179.07702506576103,60378500,188.79374465942382,185.56051727294923,158.7152476119995,1,0.0,57352485.0,False,-0.008954393084373402,Normal
2023-08-10,176.20578002929688,178.95822060931928,175.8394526832055,177.70080592181807,54686900,188.17147521972657,185.57378448486327,158.87054683685304,1,0.0,58019715.0,False,-0.0012346376267211578,Normal
2023-08-11,176.26524353027344,177.08812715930858,175.035887610981,175.7992882281701,52036700,187.5447525024414,185.58923126220702,159.0154005050659,1,0.0,58540740.0,False,0.0003374662338924139,Normal
2023-08-14,177.92095947265625,178.14898275911253,175.78938877461678,176.44373225185288,43675600,186.837451171875,185.58155517578126,159.15429126739502,1,0.0,58198510.0,False,0.009393320595835197,Normal
2023-08-15,175.92819213867188,177.94078172124355,175.53162857549793,177.34593637648263,43622600,186.0433837890625,185.51699462890625,159.29795238494873,1,0.0,57965230.0,False,-0.011200295568834506,Normal
2023-08-16,175.0557403564453,177.00883168990967,174.98633341606396,175.61093536777827,46964900,185.13787155151368,185.46211303710936,159.45967319488526,0,-1.0,56288110.0,False,-0.0049591357224819665,Normal
2023-08-17,172.5077667236328,175.9876593304517,171.9922220355352,175.62083731111454,66062900,184.20248413085938,185.3635986328125,159.55474308013916,0,0.0,56612195.0,False,-0.014555213257356536,Normal
2023-08-18,172.9935760498047,173.59834528388794,170.48527458580276,170.82235510894964,61172200,183.3502990722656,185.30232482910156,159.66406902313233,0,0.0,56073220.0,False,0.002816159152707387,Normal
2023-08-21,174.3319854736328,174.61950689363672,172.25000423465377,173.56859991663836,46311900,182.52493591308593,185.2133642578125,159.7933429336548,0,0.0,56119925.0,False,0.00773675794436901,Normal
2023-08-22,175.71005249023438,176.15619021692956,174.73846130997606,175.541512243613,42038900,181.72540588378905,185.14424194335936,159.9572020339966,0,0.0,56357710.0,False,0.007904843238362602,Normal
2023-08-23,179.5666961669922,179.9930163205811,176.80063007696822,176.98900304288458,52722800,181.07514572143555,185.0962142944336,160.17065074920654,0,0.0,56620255.0,False,0.021948907430735298,Normal
2023-08-24,174.86737060546875,179.54689311295104,174.50053343712446,179.12057292485625,54945800,180.25328369140624,184.96370513916017,160.36193561553955,0,0.0,56994535.0,False,-0.02617036266654471,Normal
2023-08-25,177.07823181152344,177.6135940867137,174.3121656551708,175.8587845923081,51449600,179.41275863647462,184.86273986816406,160.5616092300415,0,0.0,57152445.0,False,0.012643074567883605,Normal
2023-08-28,178.6446990966797,179.04126265908485,177.0187642861302,178.5455506421133,43820700,178.61986389160157,184.75231201171874,160.76625225067139,0,0.0,57402275.0,False,0.008846187750640944,Normal
2023-08-29,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900,178.0633674621582,184.74139404296875,161.01323062896728,0,0.0,58293715.0,False,0.021810167173471617,Normal
2023-08-30,186.04071044921875,186.23900735465395,183.1556780614674,183.35395983897268,60813900,177.83185501098632,184.79868865966796,161.21847492218018,0,0.0,58814945.0,False,0.01917235677825091,Normal
2023-08-31,186.25880432128903,187.4980842034032,185.87214960318656,186.22906281435257,60794500,177.6810501098633,184.8811361694336,161.41084072113037,0,0.0,58792910.0,False,0.001172291115980384,Normal
2023-09-01,187.83518981933597,188.2912363685708,186.66530168187228,187.86493132785435,45766500,178.06351318359376,184.93491485595703,161.61809757232666,0,0.0,55283395.0,False,0.008463414676106895,Normal
2023-09-05,188.07310485839844,188.35070233138785,186.0010326036107,186.66528478025867,45280000,178.6133155822754,184.9997885131836,161.8178565597534,0,0.0,52668590.0,False,0.0012666159056313742,Normal
2023-09-06,181.34132385253903,187.23038341650792,179.91367121546466,186.78423062147763,81755800,178.77949981689454,184.95794647216798,161.99012676239013,0,0.0,53365230.0,True,-0.03579342730013313,Bearish
2023-09-07,176.03726196289062,176.681696708996,172.05173281818776,173.67766774803732,112488800,178.76018295288085,184.75477630615234,162.12634998321533,0,0.0,55970745.0,True,-0.029249052433087508,Bearish
2023-09-08,176.65191650390625,178.69426259870855,176.26526175899272,176.82047189213844,65551300,178.78248977661133,184.54033508300782,162.26283298492433,0,0.0,56513965.0,False,0.003491616116735541,Normal
2023-09-11,177.82180786132812,178.7537488345446,175.81912716109244,178.52572555213936,58953100,178.86031799316407,184.34255950927735,162.4213558578491,0,0.0,56859785.0,False,0.006622579480455304,Normal
2023-09-12,174.7880401611328,178.58519559094336,173.32073699502078,177.95068488711692,90370200,178.70367202758788,183.99737670898438,162.55399852752686,0,0.0,59194515.0,True,-0.01706071789890451,Normal
2023-09-13,172.7159881591797,175.77948480311008,172.48794973853728,174.99625134216151,84267900,178.54306182861328,183.64065368652345,162.6718877029419,0,0.0,61226780.0,False,-0.01185465550184639,Normal
2023-09-14,174.2328643798828,174.58977763559852,172.09138484558866,172.50778112260195,60895800,178.50191802978514,183.33664428710938,162.8119720840454,0,0.0,61923325.0,False,0.008782488736972738,Normal
2023-09-15,173.50909423828125,174.9863213204115,172.329312484714,174.96648860625493,109259500,178.55198440551757,183.00865447998046,162.96763889312743,0,0.0,64083155.0,True,-0.004154039160049083,Normal
2023-09-18,176.4437255859375,177.84163701778533,174.659159409954,174.9664984209427,67257600,178.72449188232423,182.7617333984375,163.15303394317627,0,0.0,64387425.0,False,0.01691341517595668,Normal
2023-09-19,177.5343017578125,178.08949677364237,175.61093679016653,175.99759154247158,51826900,178.8846076965332,182.57761322021486,163.3100204849243,0,0.0,64663175.0,False,0.006180872503419366,Normal
2023-09-20,173.98500061035156,178.1588871164402,173.89576095445636,177.72265814247962,58436200,178.79835510253906,182.33300201416014,163.4478783798218,0,0.0,65483040.0,False,-0.01999219932327667,Normal
2023-09-21,172.43836975097656,174.78805492740332,172.3689779372214,173.0530629204369,63149100,178.4419387817383,182.02399322509766,163.5804712295532,0,0.0,66004355.0,False,-0.008889449400519056,Normal
2023-09-22,173.29098510742188,175.56135441857745,172.55734106823024,173.17201907467273,56725400,178.36311950683594,181.71678955078124,163.72315166473388,0,0.0,66093335.0,False,0.004944464260921766,Normal
2023-09-25,174.56993103027344,175.4522977411563,172.65647493916612,172.70604916227998,46172700,178.23770446777343,181.43219421386718,163.89058895111083,0,0.0,65829490.0,False,0.007380337309864871,Normal
2023-09-26,170.4852752685547,173.69747930093746,170.1878450472042,173.32074847329434,64588900,177.8297332763672,181.00055999755858,164.04732685089112,0,0.0,66867900.0,False,-0.02339839248152309,Normal
2023-09-27,168.9683837890625,171.5560010147378,167.6002289663342,171.13960475321795,66921800,177.15110397338867,180.5437368774414,164.18803981781005,0,0.0,67563795.0,False,-0.008897492625698722,Normal
2023-09-28,169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400,176.3103759765625,180.06494018554687,164.33246021270753,0,0.0,67337820.0,False,0.0015255322791902781,Normal
2023-09-29,169.74172973632812,171.58577919915737,168.8791804675017,170.54478085066916,51861100,175.48452224731446,179.63546447753907,164.46795757293702,0,0.0,66891150.0,False,0.003046687654779001,Normal
2023-10-02,172.25991821289062,172.8052044328195,169.46409530048962,169.75161672914737,52164500,174.70575866699218,179.27991729736328,164.61120861053467,0,0.0,67211050.0,False,0.01483541189590909,Normal
2023-10-03,170.92147827148438,172.14094058886474,169.35504178574476,170.78267952738358,49594600,173.8481773376465,178.88156188964842,164.75892269134522,0,0.0,67426780.0,False,-0.007769886084307287,Normal
2023-10-04,172.17066955566406,172.7159556991738,169.50373697662062,169.6227029977764,53020300,173.38964462280273,178.49096221923827,164.9460037612915,0,0.0,65990005.0,False,0.007308568219820399,Normal
2023-10-05,173.4099578857422,173.9453201351637,171.19907169783187,172.29955283135268,48527900,173.2582794189453,178.10772338867187,165.14910411834717,0,0.0,62791960.0,False,0.0071980223651129105,Normal
2023-10-06,175.9678497314453,176.46356172729125,171.69479961979252,172.30949278163357,57266700,173.22407608032228,177.8009881591797,165.37555713653563,0,0.0,62377730.0,False,0.014750547643800793,Normal
2023-10-09,177.4550018310547,177.51448485548826,174.2923565899357,175.29368946640614,42390800,173.2057357788086,177.47231353759764,165.60979137420654,0,0.0,61549615.0,False,0.008451271649218883,Normal
2023-10-10,176.86013793945312,178.1787337581922,176.42390893139742,176.5726316175604,43698000,173.3093406677246,177.11946441650392,165.8255026626587,0,0.0,59216005.0,False,-0.0033521956860246283,Normal
2023-10-11,178.25802612304688,178.30760034526705,176.07689649671707,176.67174177957318,47551100,173.58644256591796,176.81120697021484,166.06409755706787,0,0.0,57380165.0,False,0.007903918881214,Normal
2023-10-12,179.1602325439453,180.77624333047945,177.50454119898205,178.52572180730996,56743100,173.8328109741211,176.58099243164062,166.30902980804444,0,0.0,57172530.0,False,0.0050612387027986205,Normal
2023-10-13,177.31617736816406,180.3697497847248,176.61225971587282,179.8641290223829,51427100,174.02316513061524,176.34181793212892,166.55377490997316,0,0.0,54280910.0,False,-0.010292770608728352,Normal
2023-10-16,177.18728637695312,177.5441995976702,174.99623283045386,175.23418002024147,52517000,174.06034317016602,176.28184509277344,166.8175703048706,0,0.0,53543880.0,False,-0.000726899221063837,Normal
2023-10-17,175.63075256347656,176.88986525789463,173.3009152798367,175.1350405719026,57549400,173.9651657104492,176.25291900634767,167.05596130371094,0,0.0,53830005.0,False,-0.008784681143347628,Normal
2023-10-18,174.3319854736328,176.05706860986896,173.60825021874456,174.07422069011992,54764400,173.98251495361328,176.17920593261718,167.28627891540526,0,0.0,53646415.0,False,-0.007394872884658121,Normal
2023-10-19,173.95526123046875,176.31484005715805,173.68757251536525,174.53027383635083,59302900,174.0583595275879,176.1298391723633,167.53870216369629,0,0.0,53454105.0,False,-0.002160958828872128,Normal
2023-10-20,171.39736938476562,173.9155794449356,171.15942220172326,173.80652221036553,64244000,173.96367874145508,176.03367095947266,167.771968460083,0,0.0,53830035.0,False,-0.014704308611363293,Normal
2023-10-23,171.51634216308594,172.51767489960218,168.4726633962427,169.4442697526279,55980100,173.8109992980957,175.9386929321289,168.01244388580324,0,0.0,54320405.0,False,0.0006941342142376961,Normal
2023-10-24,171.9525604248047,172.18058368172586,169.97962145460033,171.5659057161436,43816600,173.8843635559082,175.81932495117186,168.23239463806152,0,0.0,53281790.0,False,0.0025433043651548193,Normal
2023-10-25,169.63265991210938,171.57584256593557,169.18650699014253,170.4059694558874,57157000,173.91757736206054,175.69341430664062,168.43812980651856,0,0.0,52793550.0,False,-0.013491514793173454,Normal
2023-10-26,165.458740234375,169.91023915738614,164.24920182104776,168.9088912991807,70625300,173.72920684814454,175.5014743041992,168.6201323699951,0,0.0,53510095.0,False,-0.024605637144975434,Normal
2023-10-27,166.77735900878906,167.5110182699133,165.3992801504656,165.47859589177074,58499100,173.58098831176758,175.38686614990235,168.79510444641113,0,0.0,53841995.0,False,0.00796947186075636,Normal
2023-10-30,168.82957458496094,169.70203248533966,167.42175441803172,167.57047708446643,51131000,173.4094711303711,175.30358612060547,168.98073249816895,0,0.0,53790320.0,False,0.01230512096107561,Normal
2023-10-31,169.3054962158203,169.4343710606267,166.4600987883306,167.89767582228524,44846000,173.32867202758788,175.20305633544922,169.1620765686035,0,0.0,53552890.0,False,0.002818947047810383,Normal
2023-11-01,172.47802734375,172.73579212701503,168.66103905073186,169.5334969755198,56934900,173.3440399169922,175.13841583251954,169.35345863342286,0,0.0,53748620.0,False,0.018738500514392964,Normal
2023-11-02,176.0471649169922,176.25535548295753,173.95525969593038,174.01474271477764,77334800,173.47590026855468,175.06802520751953,169.56628952026367,0,0.0,55188965.0,False,0.020693288462355186,Normal
2023-11-03,175.13504028320312,175.30359567263832,171.8633532465518,172.74571998498175,79829200,173.43425979614258,175.0733786010742,169.77426391601563,0,0.0,56317090.0,False,-0.005181137874155084,Normal
2023-11-06,177.6929168701172,177.8911986418375,174.69882732290304,174.86736758526175,63841300,173.4461555480957,175.08567230224608,169.9821939086914,0,0.0,57389615.0,False,0.01460516743410012,Normal
2023-11-07,180.2607269287109,180.8754049950097,177.43516235233906,177.64335292992328,70530000,173.6161849975586,175.1179928588867,170.18696998596192,0,0.0,58731215.0,False,0.014450829576232449,Normal
2023-11-08,181.321533203125,181.87672821790488,180.03267898856913,180.78617090399567,49340300,173.7693603515625,175.09360412597655,170.39004096984863,0,0.0,58820675.0,False,0.005884844094929287,Normal
2023-11-09,180.8456268310547,182.54095313093345,180.250766474088,181.3909129702863,53763500,173.85363006591797,174.9897024536133,170.59403953552246,0,0.0,58671695.0,False,-0.002624654466919729,Normal
2023-11-10,185.0448760986328,185.21365353801235,182.1957456895483,182.63254933718324,66133400,174.2400650024414,174.96542388916015,170.8086685180664,0,0.0,59407010.0,False,0.02322007637763357,Normal
2023-11-13,183.45651245117188,184.67756614585693,182.8708053693486,184.46910132249656,43627500,174.55352630615235,174.8778503417969,171.00563179016115,0,0.0,58962535.0,False,-0.008583667275468443,Normal
2023-11-14,186.07733154296875,186.74245888927783,184.9456198398988,186.33543591459556,60108400,175.07585525512695,174.8379348754883,171.230161819458,1,1.0,59090485.0,False,0.014285778448418052,Normal
2023-11-15,186.6431884765625,188.12236184083608,186.414864785386,186.4843631662735,53790500,175.69141540527343,174.94397216796875,171.45115371704102,1,0.0,59041790.0,False,0.00304097725876451,Normal
2023-11-16,188.330810546875,189.5717230177636,187.2785040473613,188.19182895604976,54412900,176.41019287109376,175.18984313964845,171.67495643615723,1,0.0,58797290.0,False,0.009041969782489057,Normal
2023-11-17,188.31097412109372,188.99596031021716,187.1991212621452,188.8669005505681,50922700,177.25587310791016,175.4230242919922,171.87205459594728,1,0.0,58131225.0,False,-0.00010532756548797817,Normal
2023-11-20,190.0581817626953,190.51484429092645,188.4996033239707,188.50952517211448,46505100,178.18296508789064,175.66775177001952,172.0597241973877,1,0.0,57657475.0,False,0.00927831025120196,Normal
2023-11-21,189.25405883789065,190.1276661417232,188.36060783923185,190.0184652287441,38134500,179.04804000854492,175.95707214355468,172.25704597473145,1,0.0,57373370.0,False,-0.0042309303253710295,Normal
2023-11-22,189.91917419433597,191.52739194971423,189.44266803493824,190.09787347152115,39617700,180.06236572265624,176.30113586425782,172.44328010559082,1,0.0,56496405.0,False,0.0035144047135868828,Normal
2023-11-24,188.5889434814453,189.5121752287953,187.874176578012,189.4823945368072,24048300,181.21887588500977,176.58825744628905,172.63633850097656,1,0.0,54167555.0,False,-0.007004193855273844,Normal
2023-11-27,188.4102478027344,189.28385517880056,187.52671857843467,188.5393075690696,40552600,182.30052032470704,176.88628051757811,172.83368629455566,1,0.0,53270230.0,False,-0.0009475405896660627,Normal
2023-11-28,189.0157928466797,189.6908571482296,188.0230628104096,188.4003050715069,38415400,183.30983123779296,177.13772186279297,173.03223258972167,1,0.0,52634450.0,False,0.0032139708482272766,Normal
2023-11-29,187.99331665039065,190.693544056832,187.596230622092,189.51219267303125,43014200,184.24422225952148,177.34690216064453,173.2116268157959,1,0.0,52542860.0,False,-0.005409474948574355,Normal
2023-11-30,188.56907653808597,188.93639696992796,186.82187704243876,188.4598756228668,48794400,185.04877471923828,177.63858367919923,173.39711311340332,1,0.0,52135835.0,False,0.003062661470918382,Normal
